metodo;sampling;model;winnow;trials;MCC;logLoss;AUC;prAUC;Accuracy;Kappa;F1;Sensitivity;Specificity;Pos_Pred_Value;Neg_Pred_Value;Precision;Recall;Detection_Rate;Balanced_Accuracy
C5.0;null;tree;FALSE;20;0,000000000000000;0,363789774096093;0,500000000000000;0,000000000000000;0,881567703965070;0,000000000000000;0,937056584941694;1,000000000000000;0,000000000000000;0,881567703965070;NA;0,881567703965070;1,000000000000000;0,881567703965070;0,500000000000000
C5.0;null;tree;TRUE;20;0,000000000000000;0,363789774096093;0,500000000000000;0,000000000000000;0,881567703965070;0,000000000000000;0,937056584941694;1,000000000000000;0,000000000000000;0,881567703965070;NA;0,881567703965070;1,000000000000000;0,881567703965070;0,500000000000000
C5.0;null;rules;FALSE;50;0,000000000000000;0,693147180560038;0,500000000000000;0,000000000000000;0,881567703965070;0,000000000000000;0,937056584941694;1,000000000000000;0,000000000000000;0,881567703965070;NA;0,881567703965070;1,000000000000000;0,881567703965070;0,500000000000000
C5.0;null;rules;TRUE;50;0,000000000000000;0,693147180560038;0,500000000000000;0,000000000000000;0,881567703965070;0,000000000000000;0,937056584941694;1,000000000000000;0,000000000000000;0,881567703965070;NA;0,881567703965070;1,000000000000000;0,881567703965070;0,500000000000000
C5.0;null;tree;FALSE;50;0,000000000000000;0,363789774096093;0,500000000000000;0,000000000000000;0,881567703965070;0,000000000000000;0,937056584941694;1,000000000000000;0,000000000000000;0,881567703965070;NA;0,881567703965070;1,000000000000000;0,881567703965070;0,500000000000000
C5.0;null;tree;TRUE;50;0,000000000000000;0,363789774096093;0,500000000000000;0,000000000000000;0,881567703965070;0,000000000000000;0,937056584941694;1,000000000000000;0,000000000000000;0,881567703965070;NA;0,881567703965070;1,000000000000000;0,881567703965070;0,500000000000000
C5.0;down;rules;FALSE;1;0,245886673134079;8,428837597503923;0,681014038709466;0,162787255867571;0,721076750027356;0,208033883059630;0,822912569973157;0,735277890980175;0,615365425878019;0,934338285443972;0,238098266118502;0,934338285443972;0,735277890980175;0,648197358537420;0,675321658429097
C5.0;down;rules;TRUE;1;0,249320287157781;8,517113835001437;0,669702749408979;0,142910758770596;0,750440643056929;0,222127420968222;0,845241057296490;0,775658286002804;0,562713524393621;0,929714337929826;0,254296197204806;0,929714337929826;0,775658286002804;0,683796058410863;0,669185905198213
C5.0;down;tree;FALSE;1;0,250171141036080;0,621022884220729;0,697307473669188;0,326977744105208;0,726005176200303;0,213084256534485;0,826551258829099;0,741096227215163;0,613661058238940;0,934587114112834;0,241870359100077;0,934587114112834;0,741096227215163;0,653327115137284;0,677378642727052
C5.0;down;tree;TRUE;1;0,253536705524064;0,623722920475634;0,688563892675795;0,232432536715788;0,745586917643906;0,222996418920803;0,841631873845747;0,767558370862927;0,582050779798853;0,931938713717737;0,252030189540926;0,931938713717737;0,767558370862927;0,676654154106332;0,674804575330890
C5.0;down;rules;FALSE;10;0,244877128614956;1,464493446659633;0,724649497832316;0,539136339156624;0,707427334777141;0,202502715767458;0,811740732351056;0,716856832463691;0,637220957642974;0,936396617394201;0,233022953183980;0,936396617394201;0,716856832463691;0,631958778258785;0,677038895053333
C5.0;down;rules;TRUE;10;0,245751672018932;5,930247792161015;0,684233910172835;0,274600045703467;0,742848111009872;0,217050082401747;0,839191129837356;0,766161758900565;0,569294815074985;0,929945570200985;0,250532698492465;0,929945570200985;0,766161758900565;0,675424154967251;0,667728286987775
C5.0;down;tree;FALSE;10;0,242192287033348;1,584200426426777;0,721390291333930;0,544446175648453;0,701543484131358;0,198393964092741;0,807187407678917;0,709384811481516;0,643173410964240;0,936686931842412;0,229715817641999;0,936686931842412;0,709384811481516;0,625370828823733;0,676279111222878
C5.0;down;tree;TRUE;10;0,242838383771041;1,794993439991076;0,707211773017503;0,445171808067958;0,717957368701088;0,205164194410593;0,820183566797850;0,731997116764414;0,613473285106709;0,933832674470021;0,237083066676489;0,933832674470021;0,731997116764414;0,645303791853097;0,672735200935561
C5.0;down;rules;FALSE;20;0,242025651661310;1,144827774926253;0,724587675591613;0,562165884319282;0,709714417294571;0,201170369486701;0,813887716806044;0,720620688508298;0,628520352220969;0,935241272604705;0,232565662513686;0,935241272604705;0,720620688508298;0,635276507348628;0,674570520364634
C5.0;down;rules;TRUE;20;0,245909786607322;5,769459928052957;0,683762220199437;0,281396985633503;0,746342768458018;0,218249430263831;0,842097876807337;0,770867305742145;0,563774645223605;0,929458072329629;0,251614051706787;0,929458072329629;0,770867305742145;0,679572489348144;0,667320975482875
C5.0;down;tree;FALSE;20;0,244282649268232;1,022572358130732;0,723040863598797;0,577293849062436;0,718185963779351;0,205923319372643;0,820649101616834;0,731713456832846;0,617487217242707;0,934355744206840;0,236550552376747;0,934355744206840;0,731713456832846;0,645055230761078;0,674600337037776
C5.0;down;tree;TRUE;20;0,240669346874995;1,580849591984635;0,708418445826326;0,457786560210045;0,715166468782965;0,202868394719149;0,817907074639788;0,728774233326344;0,613897913556815;0,933603625725621;0,235670820978741;0,933603625725621;0,728774233326344;0,642462580653472;0,671336073441579
C5.0;down;rules;FALSE;50;0,242025651661310;1,144827774926253;0,724587675591613;0,562165884319282;0,709714417294571;0,201170369486701;0,813887716806044;0,720620688508298;0,628520352220969;0,935241272604705;0,232565662513686;0,935241272604705;0,720620688508298;0,635276507348628;0,674570520364634
C5.0;down;rules;TRUE;50;0,245909786607322;5,769459928052957;0,683762220199437;0,281396985633503;0,746342768458018;0,218249430263831;0,842097876807337;0,770867305742145;0,563774645223605;0,929458072329629;0,251614051706787;0,929458072329629;0,770867305742145;0,679572489348144;0,667320975482875
C5.0;down;tree;FALSE;50;0,244282649268232;1,022572358130732;0,723040863598797;0,577293849062436;0,718185963779351;0,205923319372643;0,820649101616834;0,731713456832846;0,617487217242707;0,934355744206840;0,236550552376747;0,934355744206840;0,731713456832846;0,645055230761078;0,674600337037776
C5.0;down;tree;TRUE;50;0,240669346874995;1,580849591984635;0,708418445826326;0,457786560210045;0,715166468782965;0,202868394719149;0,817907074639788;0,728774233326344;0,613897913556815;0,933603625725621;0,235670820978741;0,933603625725621;0,728774233326344;0,642462580653472;0,671336073441579
C5.0;up;rules;FALSE;1;0,182660610889557;4,807346684886071;0,659165846289805;0,360125132928342;0,732263408758161;0,162610740817763;0,834436654074058;0,765704975537101;0,483329843544905;0,916929403454762;0,217093375352367;0,916929403454762;0,765704975537101;0,675020811675943;0,624517409541003
C5.0;up;rules;TRUE;1;0,183848162870193;4,927575357616345;0,666066111877999;0,310861692207888;0,735935180997698;0,164638160532884;0,837200849627537;0,770496919424275;0,478662758103626;0,916697160403917;0,218989172276594;0,916697160403917;0,770496919424275;0,679245698339827;0,624579838763951
C5.0;up;tree;FALSE;1;0,169228193900906;0,629718350509907;0,627688774908716;0,551012240826067;0,718412972858838;0,148111211812690;0,824334084391682;0,749794184420469;0,484818294596682;0,915542881493795;0,206553763134616;0,915542881493795;0,749794184420469;0,660994515403504;0,617306239508575
C5.0;up;tree;TRUE;1;0,170044737363034;0,634547285319055;0,629153340250284;0,550552413724123;0,719266747876945;0,148991126510825;0,824996742744562;0,750762653463113;0,484820095777806;0,915629205380156;0,207126607043615;0,915629205380156;0,750762653463113;0,661848157705535;0,617791374620460
C5.0;up;rules;FALSE;10;0,201062749585258;0,834957599881508;0,678294417389954;0,515577396144769;0,752399800214874;0,184176552310506;0,848816683308178;0,789630541121826;0,475270683750870;0,917955138437338;0,234774883695203;0,917955138437338;0,789630541121826;0,696112441259775;0,632450612436348
C5.0;up;rules;TRUE;10;0,198252150903898;0,879538112779431;0,678979652712249;0,516176275106320;0,743878637632732;0,178778493204402;0,842653262112690;0,778196409121014;0,488429212456068;0,918851025854484;0,228592411183997;0,918851025854484;0,778196409121014;0,686032769714508;0,633312810788541
C5.0;up;tree;FALSE;10;0,190991930377536;0,791643895233769;0,674907907983282;0,520003174564626;0,742546117056754;0,172450175267651;0,841929749134012;0,778025135689388;0,478450894173855;0,917378543475238;0,224882875804852;0,917378543475238;0,778025135689388;0,685881826381888;0,628238014931621
C5.0;up;tree;TRUE;10;0,199518744796646;0,830462550075520;0,681908648125337;0,519676118350621;0,736739494883599;0,177687733275891;0,837039745014820;0,768073728081105;0,503498344039104;0,920154253689646;0,226536006235976;0,920154253689646;0,768073728081105;0,677108819936582;0,635786036060105
C5.0;up;rules;FALSE;20;0,206040140609849;0,723418117330067;0,684774809266883;0,537714650310692;0,751069131212797;0,187378476967495;0,847646917918120;0,786494932971237;0,487358860572821;0,919519686003467;0,235642933846186;0,919519686003467;0,786494932971237;0,693349096768363;0,636926896772029
C5.0;up;rules;TRUE;20;0,207731374318267;0,717318323536687;0,683598398226520;0,537112395222336;0,750189311116788;0,188325216676263;0,846989592718679;0,784784373930024;0,492670768856678;0,920138574796815;0,235466032064543;0,920138574796815;0,784784373930024;0,691840747494510;0,638727571393351
C5.0;up;tree;FALSE;20;0,212704304689452;0,608064850278992;0,687748746880184;0,565548354748586;0,749937729461383;0,192506904628690;0,846573066344011;0,783358430315023;0,501166489925769;0,921212876760566;0,237908582747389;0,921212876760566;0,783358430315023;0,690583486910210;0,642262460120396
C5.0;up;tree;TRUE;20;0,218657066567443;0,580897215839323;0,693574674375413;0,573087145763467;0,743074102768355;0,195267567649056;0,841127938687266;0,772436248279144;0,524517002024077;0,923601789031501;0,237488343717568;0,923601789031501;0,772436248279144;0,680954439831446;0,648476625151611
C5.0;up;rules;FALSE;50;0,206040140609849;0,723418117330067;0,684774809266883;0,537714650310692;0,751069131212797;0,187378476967495;0,847646917918120;0,786494932971237;0,487358860572821;0,919519686003467;0,235642933846186;0,919519686003467;0,786494932971237;0,693349096768363;0,636926896772029
C5.0;up;rules;TRUE;50;0,207731374318267;0,717318323536687;0,683598398226520;0,537112395222336;0,750189311116788;0,188325216676263;0,846989592718679;0,784784373930024;0,492670768856678;0,920138574796815;0,235466032064543;0,920138574796815;0,784784373930024;0,691840747494510;0,638727571393351
C5.0;up;tree;FALSE;50;0,212704304689452;0,608064850278992;0,687748746880184;0,565548354748586;0,749937729461383;0,192506904628690;0,846573066344011;0,783358430315023;0,501166489925769;0,921212876760566;0,237908582747389;0,921212876760566;0,783358430315023;0,690583486910210;0,642262460120396
C5.0;up;tree;TRUE;50;0,218657066567443;0,580897215839323;0,693574674375413;0,573087145763467;0,743074102768355;0,195267567649056;0,841127938687266;0,772436248279144;0,524517002024077;0,923601789031501;0,237488343717568;0,923601789031501;0,772436248279144;0,680954439831446;0,648476625151611
C5.0;smote;rules;FALSE;1;0,240175487424571;4,330349306438432;0,682527781329644;0,303922123957671;0,787646690907327;0,227302893224504;0,873257321101832;0,830239803540543;0,470590990041720;0,921231813578030;0,270740978449635;0,921231813578029;0,830239803540543;0,731912705456841;0,650415396791131
C5.0;smote;rules;TRUE;1;0,243215961009947;5,565043289425637;0,679086157990428;0,170430461755063;0,785458183464148;0,229644197660556;0,871586874341932;0,826588122567275;0,479314785670704;0,922025926331274;0,271570051654501;0,922025926331274;0,826588122567275;0,728692831029862;0,652951454118989
C5.0;smote;tree;FALSE;1;0,220223208183756;0,529767275549415;0,671743459472936;0,569707136157878;0,771531255260979;0,205498064789214;0,862327038362391;0,811902515475862;0,471028226759698;0,919541001550342;0,251940409135522;0,919541001550342;0,811902515475862;0,715746645727741;0,641465371117780
C5.0;smote;tree;TRUE;1;0,220935778054994;0,537173369112653;0,672400640395902;0,568481984110787;0,765775392930746;0,204119933343160;0,858112522495362;0,803547914254805;0,484603728895223;0,920713979090320;0,248723896629287;0,920713979090320;0,803547914254805;0,708382143249176;0,644075821575014
C5.0;smote;rules;FALSE;10;0,246491632766860;0,843966113580187;0,708645951826496;0,512064868771244;0,778394720818061;0,230087472105977;0,866357032636642;0,815752357906663;0,500316107287354;0,923997346568353;0,268401722145929;0,923997346568353;0,815752357906663;0,719140917542562;0,658034232597009
C5.0;smote;rules;TRUE;10;0,239066249032205;0,906427228763641;0,702906161632243;0,500691263538965;0,766604408959704;0,219999222393331;0,857721167349161;0,801009709817903;0,510507865532823;0,924209812758401;0,259762122126980;0,924209812758401;0,801009709817903;0,706143988146181;0,655758787675363
C5.0;smote;tree;FALSE;10;0,239103328827983;0,708306838829010;0,706604129732798;0,531766940191878;0,781336039465042;0,224477355298419;0,868671044742599;0,821626657666314;0,481414287418975;0,921964075376574;0,267064889901577;0,921964075376574;0,821626657666314;0,724319844712931;0,651520472542644
C5.0;smote;tree;TRUE;10;0,230934864783827;0,625720758115913;0,703976184280352;0,542659573653865;0,781563427697463;0,217669013050649;0,869196567156738;0,823709762036701;0,467834282330638;0,920213559566371;0,262863212549905;0,920213559566371;0,823709762036701;0,726156239644512;0,645772022183670
C5.0;smote;rules;FALSE;20;0,247780443428050;0,840062590270074;0,709288911534626;0,514233444573581;0,777137649793548;0,230633018562230;0,865417371624502;0,813613472978672;0,505623962913681;0,924568627306317;0,267890154965984;0,924568627306317;0,813613472978672;0,717255311005793;0,659618717946177
C5.0;smote;rules;TRUE;20;0,240627332798438;0,898761712336234;0,704446658307662;0,504223657934487;0,763285741454990;0,220031404335153;0,855321263273451;0,795790830593605;0,521335891010530;0,925272284048071;0,257581678049917;0,925272284048071;0,795790830593605;0,701543108196464;0,658563360802068
C5.0;smote;tree;FALSE;20;0,242608203216435;0,662004046424414;0,708629604764661;0,552812650857957;0,773416924938541;0,224460331812119;0,862811891713197;0,809449972150381;0,505193480624920;0,924292463845211;0,263101503968904;0,924292463845211;0,809449972150381;0,713585001693546;0,657321726387650
C5.0;smote;tree;TRUE;20;0,244842980475138;0,561482110614763;0,708879136615287;0,560456743584997;0,785509600601491;0,231222684092207;0,871632479597057;0,826246856473442;0,482268722714920;0,922352593401169;0,272003733994509;0,922352593401169;0,826246856473442;0,728392789624760;0,654257789594181
C5.0;smote;rules;FALSE;50;0,247780443428050;0,840062590270074;0,709288911534626;0,514233444573581;0,777137649793548;0,230633018562230;0,865417371624502;0,813613472978672;0,505623962913681;0,924568627306317;0,267890154965984;0,924568627306317;0,813613472978672;0,717255311005793;0,659618717946177
C5.0;smote;rules;TRUE;50;0,240627332798438;0,898761712336234;0,704446658307662;0,504223657934487;0,763285741454990;0,220031404335153;0,855321263273451;0,795790830593605;0,521335891010530;0,925272284048071;0,257581678049917;0,925272284048071;0,795790830593605;0,701543108196464;0,658563360802068
C5.0;smote;tree;FALSE;50;0,242608203216435;0,662004046424414;0,708629604764661;0,552812650857957;0,773416924938541;0,224460331812119;0,862811891713197;0,809449972150381;0,505193480624920;0,924292463845211;0,263101503968904;0,924292463845211;0,809449972150381;0,713585001693546;0,657321726387650
C5.0;smote;tree;TRUE;50;0,244842980475138;0,561482110614763;0,708879136615287;0,560456743584997;0,785509600601491;0,231222684092207;0,871632479597057;0,826246856473442;0,482268722714920;0,922352593401169;0,272003733994509;0,922352593401169;0,826246856473442;0,728392789624760;0,654257789594181
C5.0;rose;rules;FALSE;1;0,210317336714349;5,453345992669136;0,618249027917086;0,141173685475685;0,818266166645637;0,201190986249300;0,894533925598094;0,881967888793109;0,344067247097284;0,909922493261863;0,295061179534321;0,909922493261863;0,881967888793109;0,777515150118014;0,613017567945197
C5.0;rose;rules;TRUE;1;0,242721100911281;7,480715530315472;0,655803123107561;0,134410760764254;0,777866912115769;0,226568180554103;0,866146521373299;0,815780713734983;0,495650823027200;0,923359210224036;0,265941651026820;0,923359210224036;0,815780713734983;0,719165992586746;0,655715768381092
C5.0;rose;tree;FALSE;1;0,210233567255961;0,441229058145928;0,697469244572582;0,559178255269844;0,810824802277042;0,205563028065627;0,889957652692588;0,870903220142998;0,363609612003071;0,910822784622919;0,279899460041029;0,910822784622919;0,870903220142998;0,767760661335591;0,617256416073035
C5.0;rose;tree;TRUE;1;0,236378452499399;0,503780570732258;0,685424429222862;0,289511932580694;0,790335514824862;0,223100254026715;0,874853934511977;0,835115452824566;0,457030797945753;0,920237362353456;0,272774492227778;0,920237362353456;0,835115452824566;0,736209961012899;0,646073125385159
C5.0;rose;rules;FALSE;10;0,186652011623263;1,405650070654388;0,703076264706144;0,312255665146940;0,861028449476744;0,176092342358975;0,923414205324155;0,950894011614180;0,192099344144923;0,897589832156928;0,348414985258210;0,897589832156928;0,950894011614180;0,838277356648874;0,571496677879551
C5.0;rose;rules;TRUE;10;0,178872039393421;1,373016912877070;0,694626650836017;0,325451216367610;0,828574022606996;0,170655673387408;0,902046174535466;0,902044006342695;0,281647990669882;0,904139361172912;0,283567491298494;0,904139361172912;0,902044006342695;0,795214157099666;0,591845998506289
C5.0;rose;tree;FALSE;10;0,144892184134610;1,283689598403372;0,702369599721758;0,332587303682006;0,869374889178727;0,123530807489538;0,928960242664868;0,969572419399046;0,123541887592789;0,891846138167478;0,347721239458868;0,891846138167478;0,969572419399046;0,854743669425142;0,546557153495917
C5.0;rose;tree;TRUE;10;0,159757524975902;1,146204869838406;0,694135130397822;0,381457100295723;0,853762503089842;0,152456697148863;0,919055854682213;0,943307254021829;0,187216792411624;0,896399114103365;0,305315603978407;0,896399114103365;0,943307254021829;0,831589166806543;0,565262023216727
C5.0;rose;rules;FALSE;20;0,150284331815678;0,524358942888314;0,715611240350389;0,531746475619005;0,871335645079732;0,123871773085026;0,930191930179812;0,972851689218983;0,115684460084701;0,891214571645473;0,370993417620566;0,891214571645473;0,972851689218983;0,857634572556369;0,544268074651842
C5.0;rose;rules;TRUE;20;0,166197767219739;1,056338182453255;0,694678098448200;0,373965501398520;0,839535644020054;0,158186386942044;0,909443016323949;0,920096069090964;0,239822088334425;0,900835900988807;0,286579017979057;0,900835900988807;0,920096069090964;0,811128578308205;0,579959078712695
C5.0;rose;tree;FALSE;20;0,158470906583589;0,645385667623606;0,716750083241993;0,499678177878067;0,871536937598663;0,135659275688890;0,930199108489866;0,971312184048924;0,128845015118664;0,892546784830530;0,371956224233807;0,892546784830530;0,971312184048924;0,856277390879961;0,550078599583794
C5.0;rose;tree;TRUE;20;0,157190319013120;0,837468099659153;0,697070163680873;0,452395860355815;0,854441729090545;0,148647537997600;0,919582583115935;0,945247314744937;0,178511909184448;0,895538506062707;0,308407402101165;0,895538506062707;0,945247314744937;0,833299409091341;0,561879611964692
C5.0;rose;rules;FALSE;50;0,141785217112613;0,524285377701369;0,715500171788965;0,531576666879609;0,873321836256426;0,112804678106888;0,931504476143524;0,977157945013194;0,100400312504925;0,889943062918451;0,371528891102533;0,889943062918451;0,977157945013194;0,861430876495826;0,538779128759060
C5.0;rose;rules;TRUE;50;0,166197767219739;1,056338182453255;0,694678098448200;0,373965501398520;0,839535644020054;0,158186386942044;0,909443016323949;0,920096069090964;0,239822088334425;0,900835900988807;0,286579017979057;0,900835900988807;0,920096069090964;0,811128578308205;0,579959078712695
C5.0;rose;tree;FALSE;50;0,161174214657549;0,635940856745140;0,717072851765233;0,508135159548140;0,870430765651663;0,140031857925853;0,929510293209998;0,969287446170583;0,134575698013973;0,892964344917065;0,364789854872064;0,892964344917065;0,969287446170583;0,854492457454412;0,551931572092278
C5.0;rose;tree;TRUE;50;0,157190319013120;0,837468099659153;0,697070163680873;0,452395860355815;0,854441729090545;0,148647537997600;0,919582583115935;0,945247314744937;0,178511909184448;0,895538506062707;0,308407402101165;0,895538506062707;0,945247314744937;0,833299409091341;0,561879611964692
