metodo;sampling;eta;max_depth;gamma;colsample_bytree;min_child_weight;subsample;nrounds;MCC;logLoss;AUC;prAUC;Accuracy;Kappa;F1;Sensitivity;Specificity;Pos_Pred_Value;Neg_Pred_Value;Precision;Recall;Detection_Rate;Balanced_Accuracy
xgbTree;rose;0,3;3;0;0,8;1;0,50;100;0,06308592536717883;0,328657152032076;0,724957284254125;0,606508788225464;0,881165409640619;0,019351528060419940;0,936720071889823;0,997718559336888;0,013586084074631940;0,882753549139577;0,509562854163135;0,882753549139577;0,997718559336888;0,879556431403425;0,505652321705760
xgbTree;rose;0,3;3;0;0,8;1;0,75;100;0,07424955167609934;0,331833825795641;0,725496295998586;0,605039858699398;0,880335774364224;0,033275340704000386;0,936158356816296;0,995266085132296;0,024835360787836623;0,883688255277962;0,432067268693128;0,883688255277962;0,995266085132296;0,877394408271101;0,510050722960066
xgbTree;rose;0,3;3;0;0,8;1;1,00;100;0,10345408022722750;0,335931559914284;0,724896371092702;0,605471502224516;0,878802368892953;0,060451377257827392;0,935103907162109;0,990532361363521;0,047121149693911783;0,885560621642657;0,408709064201158;0,885560621642657;0,990532361363521;0,873221400107450;0,518826755528716
xgbTree;rose;0,4;3;0;0,6;1;0,50;100;0,05531680835366921;0,330877920500657;0,722546010633951;0,602406849948631;0,881391710863169;0,019554402501661627;0,936847031044810;0,997946694864737;0,013799749185528410;0,882805536089779;0,530164299637960;0,882805536089779;0,997946694864737;0,879757543809382;0,505873222025133
xgbTree;rose;0,4;3;0;0,6;1;0,75;100;0,04516628692382826;0,330036998804958;0,721944902147805;0,602788713362596;0,880989492374546;0,014288864633377391;0,936646669609981;0,997946780249365;0,010402946732319718;0,882443511966967;0,407531531531535;0,882443511966967;0,997946780249365;0,879757613329861;0,504174863490842
xgbTree;rose;0,4;3;0;0,6;1;1,00;100;0,06520525532538775;0,329625449635917;0,725149612708984;0,604269039046847;0,881240893939218;0,021764850616668170;0,936751907959573;0,997604587122429;0,015071157911800663;0,882896687562950;0,458142942214134;0,882896687562950;0,997604587122429;0,879455976315547;0,506337872517115
xgbTree;rose;0,4;3;0;0,8;1;0,50;100;0,04823507985883836;0,334515929510422;0,722231604784622;0,601949255339229;0,881165457035927;0,016109661884879136;0,936737213294869;0,998003756191758;0,011462941824101154;0,882561728672658;0,384332176634687;0,882561728672658;0,998003756191758;0,879807877203346;0,504733349007929
xgbTree;rose;0,4;3;0;0,8;1;0,75;100;0,05930845458253278;0,329267890683804;0,724923910390837;0,604890283736286;0,881064888193113;0,017580807728260071;0,936671422710284;0,997747098132268;0,012524512949366547;0,882645220611215;0,512030075187975;0,882645220611215;0,997747098132268;0,879581613898313;0,505135805540817
xgbTree;rose;0,4;3;0;0,8;1;1,00;100;0,08710747013717372;0,330974849840632;0,726516049683156;0,606220110266979;0,879958741527371;0,042194866686373407;0,935889584389199;0,993925875815540;0,031625813627286094;0,884264266563901;0,432463168268045;0,884264266563901;0,993925875815540;0,876212979528224;0,512775844721413
xgbTree;rose;0,3;1;0;0,6;1;0,50;150;0,20364536869224434;0,380607689508407;0,720099335544031;0,599593601610450;0,842350064521414;0,203076608332374731;0,911306663113339;0,918727093286487;0,273821408388550791;0,904012859930517;0,311422355098424;0,904012859930517;0,918727093286487;0,809920229430982;0,596274250837519
xgbTree;rose;0,3;1;0;0,6;1;0,75;150;0,21404252128348417;0,393236456861682;0,718698473807505;0,598777146593915;0,835034318753793;0,213869721703601134;0,906349299714743;0,905666054784160;0,309271354690838496;0,907072228371066;0,306280018234992;0,907072228371066;0,905666054784160;0,798406084462447;0,607468704737499
xgbTree;rose;0,3;1;0;0,6;1;1,00;150;0,21984889776565122;0,403917987939158;0,719105508742797;0,597269983410525;0,825104421396777;0,218827728792974185;0,899659796368874;0,889582872103870;0,345139850456937125;0,910022813297969;0,296066761359947;0,910022813297969;0,889582872103870;0,784227779967128;0,617361361280404
xgbTree;rose;0,3;1;0;0,8;1;0,50;150;0,20712913322691903;0,381906711828754;0,720200753299392;0,598121423377584;0,841520293356177;0,206526378707611147;0,910701021078222;0,916844602132233;0,280828002962942969;0,904680449781344;0,312661880279599;0,904680449781344;0,916844602132233;0,808260709228856;0,598836302547588
xgbTree;rose;0,3;1;0;0,8;1;0,75;150;0,21594580777507899;0,393886235118058;0,718915461125739;0,597889753613675;0,832595910633641;0,215787209599659219;0,904716354368456;0,901588369572806;0,319035107271593343;0,907884769888888;0,303562483215582;0,907884769888888;0,901588369572806;0,794811325833049;0,610311738422200
xgbTree;rose;0,3;1;0;0,8;1;1,00;150;0,21783582766920015;0,402002453728395;0,719141967738311;0,597504367904609;0,826286099759604;0,216984359878323207;0,900487460408610;0,891721744834057;0,339195952746013163;0,909488114559802;0,296195944395883;0,909488114559802;0,891721744834057;0,786113367545933;0,615458848790035
xgbTree;rose;0,4;1;0;0,6;1;0,50;150;0,18506320475823163;0,361912897057155;0,720477253100458;0,600654310131082;0,860098441250942;0,175266020980559267;0,922871909215298;0,949781864638448;0,192525098333232003;0,897502986115200;0,344665882042053;0,897502986115200;0,949781864638448;0,837297008705021;0,571153481485840
xgbTree;rose;0,4;1;0;0,6;1;0,75;150;0,19111020920301705;0,371894162388373;0,719983541697261;0,599352324990312;0,847780311135457;0,188390010782610112;0,914975566093856;0,929420773860399;0,240067048967360364;0,901051674442716;0,315277803517389;0,901051674442716;0,929420773860399;0,819347658550128;0,584743911413880
xgbTree;rose;0,4;1;0;0,6;1;1,00;150;0,20108841346071371;0,380646659284299;0,720222126930764;0,598957406955574;0,842651650956534;0,200258641036041074;0,911538375337840;0,919724914311444;0,268941108131657336;0,903523857563546;0,311021937406234;0,903523857563546;0,919724914311444;0,810799920024984;0,594333011221550
xgbTree;rose;0,4;1;0;0,8;1;0,50;150;0,17258362285158818;0,361175266041329;0,721238096130631;0,599489610252612;0,861053900525718;0,161622854991107900;0,923621277082395;0,953175427881683;0,175325844922808116;0,895884339718772;0,337035103917068;0,895884339718772;0,953175427881683;0,840288859831996;0,564250636402246
xgbTree;rose;0,4;1;0;0,8;1;0,75;150;0,18825320248751165;0,370291715595548;0,721050271804083;0,599818087012278;0,847403167720406;0,185545822041833730;0,914776547128568;0,929363801983940;0,237310116108638253;0,900720239058625;0,312665612879797;0,900720239058625;0,929363801983940;0,819297331492166;0,583336959046289
xgbTree;rose;0,4;1;0;0,8;1;1,00;150;0,20121423369610886;0,378944695256709;0,719471162382510;0,598841927559452;0,843380701586648;0,200136592355063092;0,912000709062055;0,920808538755534;0,267027803482133397;0,903408615922945;0,312553169540615;0,903408615922945;0,920808538755534;0,811755281351468;0,593918171118833
xgbTree;rose;0,3;2;0;0,6;1;0,50;150;0,06966122958497900;0,329591877062580;0,725453049214393;0,604698314194846;0,880335900756214;0,028616770228344132;0,936188798352966;0,995751106411975;0,021226018961934288;0,883353104599463;0,416972939892156;0,883353104599463;0,995751106411975;0,877822014652814;0,508488562686955
xgbTree;rose;0,3;2;0;0,6;1;0,75;150;0,09673678014207435;0,333416011412620;0,724693159399165;0,605255987514672;0,880059253498674;0,049173631414503517;0,935910157951532;0,993412543432822;0,036298527759578342;0,884701544936265;0,432416768451654;0,884701544936265;0,993412543432822;0,875760367614864;0,514855535596200
xgbTree;rose;0,3;2;0;0,6;1;1,00;150;0,11988251176303867;0,338572789772910;0,724496993868949;0,605259479317292;0,878400077737297;0,077158162734040234;0,934766138834454;0,988279650594718;0,060494469248209518;0,886752500090307;0,409036719416621;0,886752500090307;0,988279650594718;0,871235404855932;0,524387059921464
xgbTree;rose;0,3;2;0;0,8;1;0,50;150;0,07860469756943113;0,330000308772623;0,723721438567370;0,605058859722250;0,880712984148433;0,031028691250380998;0,936393892265778;0,996036205684412;0,022288940973043073;0,883493356969056;0,466879288739087;0,883493356969056;0,996036205684412;0,878073321426074;0,509162573328728
xgbTree;rose;0,3;2;0;0,8;1;0,75;150;0,09727829187795095;0,334208545663755;0,724818704647103;0,604164955039945;0,879983936663285;0,051858591024678227;0,935848547717099;0,993013370297559;0,038631057315834855;0,884911291862977;0,420342768452892;0,884911291862977;0,993013370297559;0,875408558344914;0,515822213806697
xgbTree;rose;0,3;2;0;0,8;1;1,00;150;0,11265927597775116;0,339183623259001;0,724659402127180;0,605894244100810;0,878752032345286;0,067732378670211368;0,935022913057996;0,989676827721998;0,053068199471803634;0,886112221372302;0,424058809725005;0,886112221372302;0,989676827721998;0,872467084833651;0,521372513596901
xgbTree;rose;0,4;2;0;0,6;1;0,50;150;0,07571889347249779;0,329067957942723;0,723613204745421;0,604883069282534;0,881291113580629;0,026689482386458054;0,936750031481439;0,997176700356595;0,018682075771186954;0,883235940916437;0,554817650186071;0,883235940916437;0,997176700356595;0,879078741253258;0,507929388063891
xgbTree;rose;0,4;2;0;0,6;1;0,75;150;0,04794579879407967;0,328800673253227;0,724134423603562;0,605426927897875;0,881416852283659;0,013321310605076421;0,936898786043760;0,998602680565007;0,009126134462673898;0,882377634420226;0,464945054945051;0,882377634420226;0,998602680565007;0,880335881792690;0,503864407513841
xgbTree;rose;0,4;2;0;0,6;1;1,00;150;0,07531063413889362;0,331218311811012;0,725729496595655;0,605898542421476;0,880637468248461;0,032162134267249023;0,936342395753273;0,995807887189504;0,023350061803027334;0,883583769597542;0,435212652844230;0,883583769597542;0,995807887189504;0,877872051021194;0,509578974496266
xgbTree;rose;0,4;2;0;0,8;1;0,50;150;0,07020410383779882;0,329673867768828;0,724133500980504;0,605499775690679;0,880914008075947;0,028030963046498353;0,936523956669704;0,996549359166005;0,020165798722512288;0,883327185166438;0,449701652298576;0,883327185166438;0,996549359166005;0,878525705837507;0,508357578944259
xgbTree;rose;0,4;2;0;0,8;1;0,75;150;0,05337152392308879;0,329029426873110;0,723370766824808;0,605424120436628;0,881316283441640;0,014719564425739295;0,936833035311507;0,998345969648367;0,010189281621423248;0,882461971131303;0,479830089930712;0,882461971131303;0,998345969648367;0,880109552132795;0,504267625634895
xgbTree;rose;0,4;2;0;0,8;1;1,00;150;0,07156793123469607;0,331472240439283;0,724933506967859;0,605188644381595;0,879833119734568;0,034685637273979969;0,935859699635243;0,994467730729899;0,026529596783090512;0,883783579007681;0,380631760602305;0,883783579007681;0,994467730729899;0,876690726544341;0,510498663756495
xgbTree;rose;0,3;3;0;0,6;1;0,50;150;0,05966412381490469;0,330331657197246;0,725065113108321;0,605797104363168;0,881567659730614;0,017402029875901202;0,936963631788477;0,998431525045487;0,011674130310951407;0,882626822928574;0,499314888010545;0,882626822928574;0,998431525045487;0,880184976394266;0,505052827678219
xgbTree;rose;0,3;3;0;0,6;1;0,75;150;0,06207172773050853;0,328747074343534;0,723979112018957;0,605642782996660;0,881140321934758;0,019970483829598179;0,936703216560157;0,997633121851874;0,014007110162489051;0,882788458741262;0,465002390672698;0,882788458741262;0,997633121851874;0,879481174605959;0,505820116007181
xgbTree;rose;0,3;3;0;0,6;1;1,00;150;0,08170700483751676;0,329544269035212;0,727147255480704;0,606687556075424;0,880411239700093;0,036616808400991852;0,936187342585177;0,995095014997403;0,026746413960954896;0,883866610805465;0,429195873402769;0,883866610805465;0,995095014997403;0,877243613463583;0,510920714479179
xgbTree;rose;0,3;3;0;0,8;1;0,50;150;0,05230569219366590;0,329305092706798;0,724662649718397;0,606392637728585;0,881542549905142;0,014509131096331254;0,936964781238511;0,998659652441466;0,009765778909519917;0,882450581618916;0,502595345830633;0,882450581618916;0,998659652441466;0,880386079320844;0,504212715675493
xgbTree;rose;0,3;3;0;0,8;1;0,75;150;0,05324884473960936;0,331328544646541;0,723670433176896;0,604071777876461;0,881115164717155;0,016462545381598921;0,936707667050509;0,997918265849593;0,011673454868029710;0,882573498466882;0,534518398268399;0,882573498466882;0,997918265849593;0,879732519299119;0,504795860358811
xgbTree;rose;0,3;3;0;0,8;1;1,00;150;0,08565820890639728;0,331219432890347;0,724098492185136;0,604884800472614;0,880562119818054;0,038269048117526960;0,936263803342461;0,995123553792783;0,027807534790939156;0,883983215372193;0,457271306995366;0,883983215372193;0,995123553792783;0,877268799117735;0,511465544291861
xgbTree;rose;0,4;3;0;0,6;1;0,50;150;0,06382351252899716;0,333506942409686;0,722579785736829;0,602623988468099;0,881542581503338;0,022165484220396194;0,936922724472232;0,997946755853757;0,015071157911800663;0,882934436216289;0,488986128110980;0,882934436216289;0,997946755853757;0,879757638599204;0,506508956882779
xgbTree;rose;0,4;3;0;0,6;1;0,75;150;0,04618584000954947;0,332220745662096;0,722000492060709;0,603402884355263;0,881341453301857;0,013367393646437764;0,936854424161167;0,998488574174704;0,009341600754694892;0,882389359467271;0,536452762923350;0,882389359467271;0,998488574174704;0,880235249759839;0,503915087464699
xgbTree;rose;0,4;3;0;0,6;1;1,00;150;0,05047216769584492;0,330373453958068;0,723692128132082;0,603214884339513;0,881039791011051;0,015734631307762852;0,936668528465971;0,997889779911363;0,011249501860845250;0,882525533580121;0,406573315396844;0,882525533580121;0,997889779911363;0,879707415796147;0,504569640886104
xgbTree;rose;0,4;3;0;0,8;1;0,50;150;0,04097221924630837;0,338075927646472;0,720755249190107;0,600896173514689;0,881366619996456;0,011310091676329289;0,936880333938702;0,998716730032225;0,007854050293479950;0,882256345462496;0,480038759689924;0,882256345462496;0,998716730032225;0,880436431673567;0,503285390162853
xgbTree;rose;0,4;3;0;0,8;1;0,75;150;0,04016727265960027;0,331552890666551;0,723523757780680;0,602182889876231;0,881266013238508;0,009296359788830434;0,936833556780464;0,998773738502096;0,006580390090802043;0,882128068478820;0,462208379855425;0,882128068478820;0,998773738502096;0,880486670279297;0,502677064296449
xgbTree;rose;0,4;3;0;0,8;1;1,00;150;0,07212276046539624;0,329638419153196;0,723863462803875;0,604062790069096;0,881140280857977;0,026267828943021262;0,936667384602592;0,997034250335775;0,018463232264557483;0,883196256767469;0,499735695828723;0,883196256767469;0,997034250335775;0,878953236371476;0,507748741300166
